"R0000100","R0173600","R0214700","R0214800"
9392,13,2,2
9393,10,2,1
9394,13,2,2
9395,10,2,1
9396,14,1,2
9397,14,1,2
9398,9,3,1
9399,9,3,1
9400,9,3,1
9401,13,2,2
9402,9,3,1
9403,12,3,2
9404,9,3,1
9405,9,3,1
9406,12,3,2
9407,9,3,1
9408,12,3,2
9409,12,3,2
9410,9,3,1
9411,9,3,1
9412,10,2,1
9413,13,2,2
9414,10,2,1
9415,12,3,2
9416,14,1,2
9417,13,2,2
9418,10,2,1
9419,10,2,1
9420,11,1,1
9421,13,2,2
9422,10,2,1
9423,13,2,2
9424,11,1,1
9425,11,1,1
9426,11,1,1
9427,9,3,1
9428,12,3,2
9429,12,3,2
9430,12,3,2
9431,10,2,1
9432,12,3,2
9433,13,2,2
9434,14,1,2
9435,11,1,1
9436,11,1,1
9437,10,2,1
9438,10,2,1
9439,10,2,1
9440,13,2,2
9441,13,2,2
9442,10,2,1
9443,10,2,1
9444,13,2,2
9445,9,3,1
9446,13,2,2
9447,9,3,1
9448,9,3,1
9449,9,3,1
9450,9,3,1
9451,9,3,1
9452,12,3,2
9453,9,3,1
9454,12,3,2
9455,12,3,2
9456,12,3,2
9457,12,3,2
9458,12,3,2
9459,12,3,2
9460,12,3,2
9461,12,3,2
9462,12,3,2
9463,12,3,2
9464,12,3,2
9465,12,3,2
9466,12,3,2
9467,9,3,1
9468,9,3,1
9469,12,3,2
9470,9,3,1
9471,9,3,1
9472,9,3,1
9473,12,3,2
9474,9,3,1
9475,9,3,1
9476,12,3,2
9477,12,3,2
9478,9,3,1
9479,12,3,2
9480,12,3,2
9481,12,3,2
9482,12,3,2
9483,14,1,2
9484,11,1,1
9485,14,1,2
9486,11,1,1
9487,14,1,2
9488,12,3,2
9489,12,3,2
9490,12,3,2
9491,9,3,1
9492,12,3,2
9493,9,3,1
9494,9,3,1
9495,12,3,2
9496,14,1,2
9497,12,3,2
9498,12,3,2
9499,12,3,2
9500,12,3,2
9501,12,3,2
9502,9,3,1
9503,10,2,1
9504,13,2,2
9505,9,3,1
9506,9,3,1
9507,12,3,2
9508,9,3,1
9509,9,3,1
9510,12,3,2
9511,9,3,1
9512,13,2,2
9513,10,2,1
9514,13,2,2
9515,12,3,2
9516,14,1,2
9517,14,1,2
9518,9,3,1
9519,9,3,1
9520,9,3,1
9521,13,2,2
9522,13,2,2
9523,13,2,2
9524,9,3,1
9525,12,3,2
9526,12,3,2
9527,12,3,2
9528,9,3,1
9529,14,1,2
9530,14,1,2
9531,11,1,1
9532,14,1,2
9533,11,1,1
9534,13,2,2
9535,13,2,2
9536,13,2,2
9537,14,1,2
9538,11,1,1
9539,11,1,1
9540,11,1,1
9541,14,1,2
9542,13,2,2
9543,10,2,1
9544,13,2,2
9545,9,3,1
9546,9,3,1
9547,11,1,1
9548,11,1,1
9549,9,3,1
9550,11,1,1
9551,11,1,1
9552,10,2,1
9553,10,2,1
9554,13,2,2
9555,10,2,1
9556,13,2,2
9557,13,2,2
9558,13,2,2
9559,13,2,2
9560,13,2,2
9561,10,2,1
9562,12,3,2
9563,12,3,2
9564,12,3,2
9565,10,2,1
9566,12,3,2
9567,13,2,2
9568,13,2,2
9569,10,2,1
9570,10,2,1
9571,10,2,1
9572,10,2,1
9573,10,2,1
9574,14,1,2
9575,14,1,2
9576,14,1,2
9577,9,3,1
9578,14,1,2
9579,14,1,2
9580,11,1,1
9581,10,2,1
9582,13,2,2
9583,9,3,1
9584,9,3,1
9585,9,3,1
9586,9,3,1
9587,9,3,1
9588,9,3,1
9589,9,3,1
9590,12,3,2
9591,12,3,2
9592,12,3,2
9593,12,3,2
9594,12,3,2
9595,12,3,2
9596,12,3,2
9597,12,3,2
9598,10,2,1
9599,9,3,1
9600,9,3,1
9601,9,3,1
9602,12,3,2
9603,9,3,1
9604,12,3,2
9605,10,2,1
9606,10,2,1
9607,10,2,1
9608,12,3,2
9609,13,2,2
9610,12,3,2
9611,12,3,2
9612,9,3,1
9613,9,3,1
9614,12,3,2
9615,9,3,1
9616,12,3,2
9617,9,3,1
9618,9,3,1
9619,14,1,2
9620,14,1,2
9621,10,2,1
9622,11,1,1
9623,12,3,2
9624,11,1,1
9625,11,1,1
9626,11,1,1
9627,14,1,2
9628,11,1,1
9629,9,3,1
9630,9,3,1
9631,12,3,2
9632,14,1,2
9633,12,3,2
9634,13,2,2
9635,13,2,2
9636,10,2,1
9637,14,1,2
9638,11,1,1
9639,11,1,1
9640,13,2,2
9641,14,1,2
9642,11,1,1
9643,11,1,1
9644,14,1,2
9645,11,1,1
9646,11,1,1
9647,12,3,2
9648,14,1,2
9649,9,3,1
9650,9,3,1
9651,11,1,1
9652,14,1,2
9653,14,1,2
9654,12,3,2
9655,14,1,2
9656,9,3,1
9657,12,3,2
9658,12,3,2
9659,14,1,2
9660,14,1,2
9661,14,1,2
9662,14,1,2
9663,11,1,1
9664,11,1,1
9665,14,1,2
9666,11,1,1
9667,11,1,1
9668,11,1,1
9669,11,1,1
9670,10,2,1
9671,12,3,2
9672,13,2,2
9673,10,2,1
9674,10,2,1
9675,13,2,2
9676,13,2,2
9677,10,2,1
9678,10,2,1
9679,10,2,1
9680,13,2,2
9681,10,2,1
9682,10,2,1
9683,10,2,1
9684,13,2,2
9685,10,2,1
9686,13,2,2
9687,10,2,1
9688,10,2,1
9689,13,2,2
9690,10,2,1
9691,12,3,2
9692,12,3,2
9693,12,3,2
9694,9,3,1
9695,9,3,1
9696,9,3,1
9697,10,2,1
9698,12,3,2
9699,9,3,1
9700,12,3,2
9701,9,3,1
9702,12,3,2
9703,9,3,1
9704,12,3,2
9705,12,3,2
9706,10,2,1
9707,13,2,2
9708,13,2,2
9709,12,3,2
9710,9,3,1
9711,13,2,2
9712,12,3,2
9713,12,3,2
9714,12,3,2
9715,12,3,2
9716,12,3,2
9717,12,3,2
9718,9,3,1
9719,9,3,1
9720,9,3,1
9721,12,3,2
9722,12,3,2
9723,9,3,1
9724,9,3,1
9725,9,3,1
9726,9,3,1
9727,12,3,2
9728,9,3,1
9729,9,3,1
9730,12,3,2
9731,12,3,2
9732,12,3,2
9733,12,3,2
9734,9,3,1
9735,9,3,1
9736,12,3,2
9737,9,3,1
9738,9,3,1
9739,9,3,1
9740,12,3,2
9741,12,3,2
9742,9,3,1
9743,9,3,1
9744,9,3,1
9745,9,3,1
9746,9,3,1
9747,10,2,1
9748,12,3,2
9749,13,2,2
9750,12,3,2
9751,9,3,1
9752,9,3,1
9753,12,3,2
9754,14,1,2
9755,12,3,2
9756,13,2,2
9757,13,2,2
9758,13,2,2
9759,13,2,2
9760,10,2,1
9761,10,2,1
9762,11,1,1
9763,14,1,2
9764,10,2,1
9765,13,2,2
9766,13,2,2
9767,10,2,1
9768,13,2,2
9769,10,2,1
9770,11,1,1
9771,11,1,1
9772,14,1,2
9773,11,1,1
9774,12,3,2
9775,11,1,1
9776,11,1,1
9777,11,1,1
9778,14,1,2
9779,11,1,1
9780,11,1,1
9781,9,3,1
9782,12,3,2
9783,11,1,1
9784,14,1,2
9785,9,3,1
9786,11,1,1
9787,9,3,1
9788,11,1,1
9789,14,1,2
9790,14,1,2
9791,9,3,1
9792,9,3,1
9793,9,3,1
9794,9,3,1
9795,12,3,2
9796,12,3,2
9797,12,3,2
9798,12,3,2
9799,12,3,2
9800,9,3,1
9801,11,1,1
9802,11,1,1
9803,9,3,1
9804,9,3,1
9805,9,3,1
9806,9,3,1
9807,12,3,2
9808,9,3,1
9809,14,1,2
9810,11,1,1
9811,14,1,2
9812,11,1,1
9813,14,1,2
9814,11,1,1
9815,11,1,1
9816,11,1,1
9817,14,1,2
9818,12,3,2
9819,11,1,1
9820,14,1,2
9821,11,1,1
9822,11,1,1
9823,10,2,1
9824,13,2,2
9825,10,2,1
9826,13,2,2
9827,10,2,1
9828,14,1,2
9829,11,1,1
9830,14,1,2
9831,14,1,2
9832,14,1,2
9833,9,3,1
9834,12,3,2
9835,11,1,1
9836,11,1,1
9837,14,1,2
9838,14,1,2
9839,14,1,2
9840,14,1,2
9841,11,1,1
9842,9,3,1
9843,11,1,1
9844,14,1,2
9845,14,1,2
9846,11,1,1
9847,11,1,1
9848,11,1,1
9849,14,1,2
9850,11,1,1
9851,14,1,2
9852,14,1,2
9853,11,1,1
9854,11,1,1
9855,14,1,2
9856,11,1,1
9857,11,1,1
9858,14,1,2
9859,11,1,1
9860,11,1,1
9861,12,3,2
9862,14,1,2
9863,14,1,2
9864,12,3,2
9865,14,1,2
9866,14,1,2
9867,14,1,2
9868,11,1,1
9869,11,1,1
9870,14,1,2
9871,13,2,2
9872,13,2,2
9873,10,2,1
9874,13,2,2
9875,11,1,1
9876,11,1,1
9877,13,2,2
9878,11,1,1
9879,10,2,1
9880,10,2,1
9881,14,1,2
9882,12,3,2
9883,11,1,1
9884,11,1,1
9885,14,1,2
9886,11,1,1
9887,14,1,2
9888,11,1,1
9889,9,3,1
9890,11,1,1
9891,14,1,2
9892,14,1,2
9893,10,2,1
9894,14,1,2
9895,14,1,2
9896,14,1,2
9897,14,1,2
9898,14,1,2
9899,14,1,2
9900,12,3,2
9901,11,1,1
9902,11,1,1
9903,14,1,2
9904,11,1,1
9905,11,1,1
9906,14,1,2
9907,9,3,1
9908,9,3,1
9909,9,3,1
9910,12,3,2
9911,11,1,1
9912,11,1,1
9913,14,1,2
9914,11,1,1
9915,11,1,1
9916,14,1,2
9917,9,3,1
9918,11,1,1
9919,11,1,1
9920,13,2,2
9921,12,3,2
9922,14,1,2
9923,14,1,2
9924,12,3,2
9925,14,1,2
9926,10,2,1
9927,14,1,2
9928,10,2,1
9929,10,2,1
9930,14,1,2
9931,14,1,2
9932,12,3,2
9933,11,1,1
9934,11,1,1
9935,14,1,2
9936,11,1,1
9937,11,1,1
9938,14,1,2
9939,14,1,2
9940,14,1,2
9941,14,1,2
9942,11,1,1
9943,11,1,1
9944,14,1,2
9945,14,1,2
9946,14,1,2
9947,11,1,1
9948,14,1,2
9949,10,2,1
9950,10,2,1
9951,13,2,2
9952,10,2,1
9953,14,1,2
9954,11,1,1
9955,14,1,2
9956,11,1,1
9957,11,1,1
9958,10,2,1
9959,13,2,2
9960,14,1,2
9961,11,1,1
9962,11,1,1
9963,11,1,1
9964,11,1,1
9965,14,1,2
9966,14,1,2
9967,14,1,2
9968,11,1,1
9969,11,1,1
9970,13,2,2
9971,10,2,1
9972,14,1,2
9973,14,1,2
9974,14,1,2
9975,11,1,1
9976,11,1,1
9977,11,1,1
9978,14,1,2
9979,12,3,2
9980,14,1,2
9981,14,1,2
9982,14,1,2
9983,11,1,1
9984,11,1,1
9985,10,2,1
9986,13,2,2
9987,14,1,2
9988,11,1,1
9989,11,1,1
9990,11,1,1
9991,14,1,2
9992,14,1,2
9993,11,1,1
9994,11,1,1
9995,14,1,2
9996,10,2,1
9997,13,2,2
9998,10,2,1
9999,13,2,2
10000,13,2,2
10001,11,1,1
10002,14,1,2
10003,11,1,1
10004,11,1,1
10005,11,1,1
10006,11,1,1
10007,14,1,2
10008,14,1,2
10009,11,1,1
10010,13,2,2
10011,14,1,2
10012,12,3,2
10013,9,3,1
10014,9,3,1
10015,12,3,2
10016,12,3,2
10017,12,3,2
10018,9,3,1
10019,9,3,1
10020,9,3,1
10021,9,3,1
10022,11,1,1
10023,11,1,1
10024,14,1,2
10025,11,1,1
10026,14,1,2
10027,11,1,1
10028,11,1,1
10029,14,1,2
10030,11,1,1
10031,11,1,1
10032,14,1,2
10033,9,3,1
10034,14,1,2
10035,11,1,1
10036,14,1,2
10037,14,1,2
10038,14,1,2
10039,12,3,2
10040,14,1,2
10041,14,1,2
10042,14,1,2
10043,11,1,1
10044,12,3,2
10045,12,3,2
10046,10,2,1
10047,13,2,2
10048,14,1,2
10049,14,1,2
10050,11,1,1
10051,11,1,1
10052,14,1,2
10053,11,1,1
10054,14,1,2
10055,14,1,2
10056,14,1,2
10057,11,1,1
10058,11,1,1
10059,12,3,2
10060,14,1,2
10061,11,1,1
10062,14,1,2
10063,12,3,2
10064,12,3,2
10065,11,1,1
10066,12,3,2
10067,11,1,1
10068,11,1,1
10069,11,1,1
10070,11,1,1
10071,11,1,1
10072,14,1,2
10073,14,1,2
10074,11,1,1
10075,11,1,1
10076,11,1,1
10077,14,1,2
10078,11,1,1
10079,14,1,2
10080,9,3,1
10081,12,3,2
10082,10,2,1
10083,10,2,1
10084,10,2,1
10085,10,2,1
10086,12,3,2
10087,12,3,2
10088,12,3,2
10089,9,3,1
10090,9,3,1
10091,9,3,1
10092,12,3,2
10093,12,3,2
10094,9,3,1
10095,12,3,2
10096,12,3,2
10097,12,3,2
10098,9,3,1
10099,9,3,1
10100,9,3,1
10101,12,3,2
10102,12,3,2
10103,12,3,2
10104,12,3,2
10105,9,3,1
10106,13,2,2
10107,9,3,1
10108,9,3,1
10109,12,3,2
10110,9,3,1
10111,13,2,2
10112,13,2,2
10113,13,2,2
10114,10,2,1
10115,10,2,1
10116,13,2,2
10117,12,3,2
10118,9,3,1
10119,12,3,2
10120,9,3,1
10121,9,3,1
10122,9,3,1
10123,11,1,1
10124,13,2,2
10125,13,2,2
10126,10,2,1
10127,13,2,2
10128,10,2,1
10129,13,2,2
10130,13,2,2
10131,10,2,1
10132,13,2,2
10133,10,2,1
10134,11,1,1
10135,13,2,2
10136,12,3,2
10137,10,2,1
10138,13,2,2
10139,10,2,1
10140,12,3,2
10141,9,3,1
10142,12,3,2
10143,9,3,1
10144,12,3,2
10145,12,3,2
10146,9,3,1
10147,9,3,1
10148,12,3,2
10149,12,3,2
10150,12,3,2
10151,13,2,2
10152,10,2,1
10153,13,2,2
10154,10,2,1
10155,10,2,1
10156,13,2,2
10157,10,2,1
10158,10,2,1
10159,13,2,2
10160,10,2,1
10161,10,2,1
10162,13,2,2
10163,10,2,1
10164,13,2,2
10165,10,2,1
10166,13,2,2
10167,10,2,1
10168,13,2,2
10169,10,2,1
10170,10,2,1
10171,10,2,1
10172,10,2,1
10173,10,2,1
10174,10,2,1
10175,13,2,2
10176,14,1,2
10177,9,3,1
10178,10,2,1
10179,10,2,1
10180,10,2,1
10181,13,2,2
10182,13,2,2
10183,14,1,2
10184,13,2,2
10185,14,1,2
10186,10,2,1
10187,10,2,1
10188,13,2,2
10189,10,2,1
10190,10,2,1
10191,13,2,2
10192,10,2,1
10193,13,2,2
10194,10,2,1
10195,13,2,2
10196,13,2,2
10197,10,2,1
10198,10,2,1
10199,10,2,1
10200,10,2,1
10201,10,2,1
10202,10,2,1
10203,13,2,2
10204,10,2,1
10205,10,2,1
10206,9,3,1
10207,9,3,1
10208,9,3,1
10209,9,3,1
10210,12,3,2
10211,14,1,2
10212,12,3,2
10213,12,3,2
10214,12,3,2
10215,12,3,2
10216,12,3,2
10217,9,3,1
10218,12,3,2
10219,12,3,2
10220,12,3,2
10221,12,3,2
10222,12,3,2
10223,9,3,1
10224,9,3,1
10225,12,3,2
10226,14,1,2
10227,12,3,2
10228,9,3,1
10229,13,2,2
10230,9,3,1
10231,12,3,2
10232,10,2,1
10233,13,2,2
10234,13,2,2
10235,10,2,1
10236,13,2,2
10237,13,2,2
10238,13,2,2
10239,10,2,1
10240,9,3,1
10241,12,3,2
10242,9,3,1
10243,12,3,2
10244,9,3,1
10245,12,3,2
10246,12,3,2
10247,9,3,1
10248,9,3,1
10249,9,3,1
10250,9,3,1
10251,9,3,1
10252,12,3,2
10253,11,1,1
10254,12,3,2
10255,12,3,2
10256,9,3,1
10257,12,3,2
10258,9,3,1
10259,13,2,2
10260,12,3,2
10261,12,3,2
10262,12,3,2
10263,9,3,1
10264,9,3,1
10265,9,3,1
10266,9,3,1
10267,12,3,2
10268,12,3,2
10269,12,3,2
10270,12,3,2
10271,12,3,2
10272,12,3,2
10273,12,3,2
10274,9,3,1
10275,9,3,1
10276,12,3,2
10277,12,3,2
10278,9,3,1
10279,12,3,2
10280,12,3,2
10281,12,3,2
10282,12,3,2
10283,12,3,2
10284,9,3,1
10285,9,3,1
10286,12,3,2
10287,12,3,2
10288,9,3,1
10289,9,3,1
10290,12,3,2
10291,12,3,2
10292,12,3,2
10293,12,3,2
10294,9,3,1
10295,12,3,2
10296,12,3,2
10297,12,3,2
10298,9,3,1
10299,12,3,2
10300,12,3,2
10301,9,3,1
10302,12,3,2
10303,14,1,2
10304,14,1,2
10305,11,1,1
10306,14,1,2
10307,11,1,1
10308,14,1,2
10309,14,1,2
10310,14,1,2
10311,11,1,1
10312,14,1,2
10313,13,2,2
10314,14,1,2
10315,11,1,1
10316,10,2,1
10317,13,2,2
10318,10,2,1
10319,10,2,1
10320,10,2,1
10321,13,2,2
10322,9,3,1
10323,9,3,1
10324,10,2,1
10325,10,2,1
10326,10,2,1
10327,10,2,1
10328,10,2,1
10329,13,2,2
10330,10,2,1
10331,13,2,2
10332,13,2,2
10333,10,2,1
10334,13,2,2
10335,13,2,2
10336,13,2,2
10337,10,2,1
10338,10,2,1
10339,10,2,1
10340,13,2,2
10341,10,2,1
10342,12,3,2
10343,9,3,1
10344,12,3,2
10345,12,3,2
10346,9,3,1
10347,9,3,1
10348,9,3,1
10349,12,3,2
10350,12,3,2
10351,9,3,1
10352,9,3,1
10353,9,3,1
10354,12,3,2
10355,9,3,1
10356,9,3,1
10357,9,3,1
10358,14,1,2
10359,14,1,2
10360,14,1,2
10361,12,3,2
10362,13,2,2
10363,10,2,1
10364,9,3,1
10365,12,3,2
10366,12,3,2
10367,12,3,2
10368,10,2,1
10369,13,2,2
10370,11,1,1
10371,14,1,2
10372,14,1,2
10373,13,2,2
10374,13,2,2
10375,14,1,2
10376,14,1,2
10377,14,1,2
10378,13,2,2
10379,13,2,2
10380,9,3,1
10381,11,1,1
10382,11,1,1
10383,14,1,2
10384,11,1,1
10385,11,1,1
10386,11,1,1
10387,9,3,1
10388,12,3,2
10389,10,2,1
10390,14,1,2
10391,10,2,1
10392,11,1,1
10393,12,3,2
10394,12,3,2
10395,12,3,2
10396,12,3,2
10397,11,1,1
10398,9,3,1
10399,12,3,2
10400,12,3,2
10401,14,1,2
10402,14,1,2
10403,9,3,1
10404,9,3,1
10405,11,1,1
10406,14,1,2
10407,11,1,1
10408,9,3,1
10409,12,3,2
10410,10,2,1
10411,12,3,2
10412,10,2,1
10413,12,3,2
10414,9,3,1
10415,12,3,2
10416,9,3,1
10417,9,3,1
10418,12,3,2
10419,12,3,2
10420,12,3,2
10421,13,2,2
10422,13,2,2
10423,10,2,1
10424,10,2,1
10425,10,2,1
10426,10,2,1
10427,14,1,2
10428,14,1,2
10429,14,1,2
10430,11,1,1
10431,11,1,1
10432,10,2,1
10433,13,2,2
10434,10,2,1
10435,10,2,1
10436,14,1,2
10437,12,3,2
10438,10,2,1
10439,10,2,1
10440,10,2,1
10441,9,3,1
10442,12,3,2
10443,14,1,2
10444,14,1,2
10445,14,1,2
10446,12,3,2
10447,9,3,1
10448,14,1,2
10449,11,1,1
10450,14,1,2
10451,14,1,2
10452,13,2,2
10453,10,2,1
10454,10,2,1
10455,10,2,1
10456,12,3,2
10457,9,3,1
10458,12,3,2
10459,12,3,2
10460,12,3,2
10461,9,3,1
10462,9,3,1
10463,9,3,1
10464,9,3,1
10465,12,3,2
10466,9,3,1
10467,12,3,2
10468,14,1,2
10469,10,2,1
10470,10,2,1
10471,10,2,1
10472,14,1,2
10473,9,3,1
10474,12,3,2
10475,12,3,2
10476,9,3,1
10477,12,3,2
10478,14,1,2
10479,11,1,1
10480,12,3,2
10481,14,1,2
10482,11,1,1
10483,9,3,1
10484,12,3,2
10485,12,3,2
10486,14,1,2
10487,10,2,1
10488,10,2,1
10489,10,2,1
10490,11,1,1
10491,13,2,2
10492,11,1,1
10493,11,1,1
10494,12,3,2
10495,9,3,1
10496,12,3,2
10497,12,3,2
10498,12,3,2
10499,11,1,1
10500,14,1,2
10501,11,1,1
10502,12,3,2
10503,11,1,1
10504,14,1,2
10505,11,1,1
10506,14,1,2
10507,14,1,2
10508,9,3,1
10509,11,1,1
10510,11,1,1
10511,14,1,2
10512,14,1,2
10513,14,1,2
10514,14,1,2
10515,14,1,2
10516,14,1,2
10517,11,1,1
10518,14,1,2
10519,11,1,1
10520,11,1,1
10521,14,1,2
10522,14,1,2
10523,11,1,1
10524,11,1,1
10525,11,1,1
10526,14,1,2
10527,11,1,1
10528,13,2,2
10529,14,1,2
10530,14,1,2
10531,11,1,1
10532,14,1,2
10533,13,2,2
10534,13,2,2
10535,14,1,2
10536,14,1,2
10537,14,1,2
10538,14,1,2
10539,12,3,2
10540,11,1,1
10541,11,1,1
10542,14,1,2
10543,14,1,2
10544,14,1,2
10545,11,1,1
10546,14,1,2
10547,11,1,1
10548,11,1,1
10549,13,2,2
10550,14,1,2
10551,14,1,2
10552,11,1,1
10553,11,1,1
10554,14,1,2
10555,11,1,1
10556,9,3,1
10557,9,3,1
10558,12,3,2
10559,12,3,2
10560,12,3,2
10561,11,1,1
10562,12,3,2
10563,9,3,1
10564,12,3,2
10565,14,1,2
10566,10,2,1
10567,10,2,1
10568,10,2,1
10569,13,2,2
10570,9,3,1
10571,12,3,2
10572,14,1,2
10573,14,1,2
10574,11,1,1
10575,9,3,1
10576,9,3,1
10577,12,3,2
10578,13,2,2
10579,13,2,2
10580,10,2,1
10581,13,2,2
10582,13,2,2
10583,10,2,1
10584,10,2,1
10585,10,2,1
10586,13,2,2
10587,9,3,1
10588,12,3,2
10589,12,3,2
10590,14,1,2
10591,12,3,2
10592,12,3,2
10593,9,3,1
10594,12,3,2
10595,9,3,1
10596,18,3,2
10597,18,3,2
10598,19,2,2
10599,18,3,2
10600,17,1,1
10601,16,2,1
10602,20,1,2
10603,16,2,1
10604,18,3,2
10605,16,2,1
10606,16,2,1
10607,19,2,2
10608,16,2,1
10609,15,3,1
10610,20,1,2
10611,15,3,1
10612,15,3,1
10613,15,3,1
10614,15,3,1
10615,19,2,2
10616,16,2,1
10617,15,3,1
10618,18,3,2
10619,19,2,2
10620,15,3,1
10621,19,2,2
10622,19,2,2
10623,15,3,1
10624,18,3,2
10625,18,3,2
10626,18,3,2
10627,18,3,2
10628,20,1,2
10629,18,3,2
10630,19,2,2
10631,16,2,1
10632,16,2,1
10633,18,3,2
10634,19,2,2
10635,15,3,1
10636,18,3,2
10637,20,1,2
10638,15,3,1
10639,15,3,1
10640,15,3,1
10641,15,3,1
10642,16,2,1
10643,15,3,1
10644,18,3,2
10645,20,1,2
10646,18,3,2
10647,18,3,2
10648,19,2,2
10649,18,3,2
10650,19,2,2
10651,18,3,2
10652,18,3,2
10653,18,3,2
10654,15,3,1
10655,16,2,1
10656,15,3,1
10657,16,2,1
10658,15,3,1
10659,15,3,1
10660,15,3,1
10661,16,2,1
10662,17,1,1
10663,15,3,1
10664,16,2,1
10665,15,3,1
10666,16,2,1
10667,16,2,1
10668,16,2,1
10669,15,3,1
10670,16,2,1
10671,15,3,1
10672,16,2,1
10673,15,3,1
10674,18,3,2
10675,16,2,1
10676,19,2,2
10677,18,3,2
10678,15,3,1
10679,15,3,1
10680,19,2,2
10681,18,3,2
10682,18,3,2
10683,18,3,2
10684,18,3,2
10685,18,3,2
10686,18,3,2
10687,18,3,2
10688,19,2,2
10689,18,3,2
10690,19,2,2
10691,18,3,2
10692,15,3,1
10693,18,3,2
10694,15,3,1
10695,20,1,2
10696,18,3,2
10697,15,3,1
10698,15,3,1
10699,15,3,1
10700,15,3,1
10701,15,3,1
10702,15,3,1
10703,15,3,1
10704,16,2,1
10705,15,3,1
10706,16,2,1
10707,17,1,1
10708,15,3,1
10709,15,3,1
10710,19,2,2
10711,18,3,2
10712,19,2,2
10713,18,3,2
10714,15,3,1
10715,15,3,1
10716,15,3,1
10717,15,3,1
10718,16,2,1
10719,16,2,1
10720,18,3,2
10721,15,3,1
10722,15,3,1
10723,16,2,1
10724,15,3,1
10725,15,3,1
10726,15,3,1
10727,16,2,1
10728,15,3,1
10729,16,2,1
10730,16,2,1
10731,18,3,2
10732,15,3,1
10733,19,2,2
10734,18,3,2
10735,20,1,2
10736,18,3,2
10737,15,3,1
10738,15,3,1
10739,15,3,1
10740,16,2,1
10741,20,1,2
10742,17,1,1
10743,15,3,1
10744,18,3,2
10745,15,3,1
10746,20,1,2
10747,15,3,1
10748,15,3,1
10749,16,2,1
10750,15,3,1
10751,18,3,2
10752,18,3,2
10753,15,3,1
10754,16,2,1
10755,15,3,1
10756,15,3,1
10757,15,3,1
10758,15,3,1
10759,15,3,1
10760,15,3,1
10761,15,3,1
10762,15,3,1
10763,15,3,1
10764,15,3,1
10765,17,1,1
10766,17,1,1
10767,15,3,1
10768,15,3,1
10769,17,1,1
10770,15,3,1
10771,15,3,1
10772,16,2,1
10773,16,2,1
10774,15,3,1
10775,15,3,1
10776,15,3,1
10777,15,3,1
10778,15,3,1
10779,15,3,1
10780,15,3,1
10781,15,3,1
10782,15,3,1
10783,15,3,1
10784,15,3,1
10785,15,3,1
10786,15,3,1
10787,15,3,1
10788,15,3,1
10789,16,2,1
10790,16,2,1
10791,16,2,1
10792,18,3,2
10793,18,3,2
10794,19,2,2
10795,15,3,1
10796,16,2,1
10797,16,2,1
10798,19,2,2
10799,16,2,1
10800,18,3,2
10801,15,3,1
10802,18,3,2
10803,17,1,1
10804,16,2,1
10805,18,3,2
10806,18,3,2
10807,18,3,2
10808,18,3,2
10809,19,2,2
10810,19,2,2
10811,18,3,2
10812,15,3,1
10813,16,2,1
10814,19,2,2
10815,19,2,2
10816,18,3,2
10817,15,3,1
10818,20,1,2
10819,15,3,1
10820,15,3,1
10821,17,1,1
10822,15,3,1
10823,16,2,1
10824,15,3,1
10825,15,3,1
10826,15,3,1
10827,16,2,1
10828,18,3,2
10829,18,3,2
10830,15,3,1
10831,16,2,1
10832,19,2,2
10833,18,3,2
10834,17,1,1
10835,18,3,2
10836,15,3,1
10837,19,2,2
10838,15,3,1
10839,15,3,1
10840,15,3,1
10841,16,2,1
10842,17,1,1
10843,15,3,1
10844,16,2,1
10845,15,3,1
10846,15,3,1
10847,16,2,1
10848,16,2,1
10849,15,3,1
10850,15,3,1
10851,16,2,1
10852,17,1,1
10853,16,2,1
10854,15,3,1
10855,16,2,1
10856,15,3,1
10857,15,3,1
10858,17,1,1
10859,16,2,1
10860,15,3,1
10861,19,2,2
10862,19,2,2
10863,18,3,2
10864,19,2,2
10865,20,1,2
10866,16,2,1
10867,16,2,1
10868,18,3,2
10869,19,2,2
10870,19,2,2
10871,18,3,2
10872,19,2,2
10873,16,2,1
10874,18,3,2
10875,15,3,1
10876,18,3,2
10877,15,3,1
10878,18,3,2
10879,18,3,2
10880,18,3,2
10881,15,3,1
10882,17,1,1
10883,16,2,1
10884,15,3,1
10885,15,3,1
10886,15,3,1
10887,15,3,1
10888,15,3,1
10889,15,3,1
10890,15,3,1
10891,15,3,1
10892,15,3,1
10893,16,2,1
10894,16,2,1
10895,15,3,1
10896,16,2,1
10897,16,2,1
10898,19,2,2
10899,16,2,1
10900,18,3,2
10901,18,3,2
10902,15,3,1
10903,16,2,1
10904,18,3,2
10905,15,3,1
10906,19,2,2
10907,15,3,1
10908,16,2,1
10909,15,3,1
10910,15,3,1
10911,15,3,1
10912,15,3,1
10913,16,2,1
10914,15,3,1
10915,15,3,1
10916,15,3,1
10917,15,3,1
10918,16,2,1
10919,15,3,1
10920,16,2,1
10921,16,2,1
10922,15,3,1
10923,18,3,2
10924,18,3,2
10925,20,1,2
10926,19,2,2
10927,16,2,1
10928,15,3,1
10929,18,3,2
10930,18,3,2
10931,18,3,2
10932,20,1,2
10933,19,2,2
10934,15,3,1
10935,15,3,1
10936,17,1,1
10937,15,3,1
10938,15,3,1
10939,15,3,1
10940,15,3,1
10941,15,3,1
10942,15,3,1
10943,16,2,1
10944,18,3,2
